incident_administrative_unit,incident_county,incident_acres_burned,incident_longitude,incident_latitude,incident_type,calfire_incident,mean_temperature,Population,incident_days,month_extinguished
CAL FIRE Riverside County Fire Department ,Riverside,20.0,-116.953889,33.69055556,Wildfire,True,28.111498,2429487,0.0,7
CAL FIRE San Diego County Fire ,San Diego,100.0,-116.7525,32.566389,Wildfire,True,23.627893,3289701,3.0,7
CAL FIRE Riverside Unit,Riverside,80.0,-116.07896,33.56938,Wildfire,True,37.98621,2429487,5.0,7
CAL FIRE SCU,Alameda,22.0,-121.586846,37.093243,Wildfire,True,22.738083,1663823,0.0,7
CAL FIRE / Riverside County Fire,Riverside,96.0,-117.1228851,33.8128372,Wildfire,True,29.239946,2429487,0.0,7
CAL FIRE NEU,State of Nevada,1165.0,-119.769881,39.631945,Wildfire,False,21.114042,0,3.0,7
Bureau of Land Management,Lassen,193.0,-120.158273,40.072739,Wildfire,False,22.346806,31873,2.0,7
CAL FIRE San Luis Obispo ,Ventura,131.0,-118.96,34.366111,Wildfire,True,24.309668,842009,1.0,7
CAL FIRE Tuolumne-Calaveras Unit ,Stanislaus,202.0,-120.84372,37.944751,Wildfire,True,26.261835,552063,1.0,7
CAL FIRE Santa Clara Unit ,Santa Clara,47.0,-121.76444444,37.32555556,Wildfire,True,22.300833,1916831,0.0,7
CAL FIRE Madera-Mariposa-Merced Unit,Madera,213.0,-119.934167,37.016944,Wildfire,True,29.673292,157243,1.0,7
CAL FIRE / Riverside County Fire,Riverside,81.0,-116.7884,33.514658,Wildfire,True,24.933527,2429487,1.0,7
Modoc National Forest,Modoc,128.0,-120.306,41.909,Wildfire,False,18.973227,8651,3.0,7
CAL FIRE / San Diego County Fire,San Diego,25.0,-116.839743,32.794768,Wildfire,True,19.724293,3289701,1.0,7
CAL FIRE Santa Clara Unit,Stanislaus,35.0,-121.371276,37.420988,Wildfire,True,27.63725,552063,0.0,7
CAL FIRE Tuolumne-Calaveras Unit,Calaveras,27.0,-120.78068,38.115224,Wildfire,True,24.195473,45674,2.0,7
Modoc National Forest,Modoc,14217.0,-121.260305,41.79591,Wildfire,False,18.595163,8651,14.0,8
Los Padres National Forest,Santa Barbara,100.0,-119.94974,34.665699,Wildfire,False,23.00857,445213,8.0,8
Los Padres National Forest,Monterey,280.0,-121.466944,36.008889,Wildfire,False,21.955908,437609,13.0,8
CAL FIRE Amador-El Dorado Unit,El Dorado,13.0,-120.75664,38.757636,Wildfire,True,24.966875,191713,1.0,7
City of San Diego Fire-Rescue ,San Diego,448.0,-117.026667,32.575556,Wildfire,False,20.390736,3289701,2.0,8
CAL FIRE Amador El Dorado Unit ,Sacramento,84.0,-121.123611,38.3525,Wildfire,True,23.159918,1579211,0.0,8
CAL FIRE Amador-El Dorado Unit,Sacramento,50.0,-121.114095,38.622058,Wildfire,True,23.722334,1579211,0.0,8
Davis Creek Fire Department,Modoc,103.0,-120.23976,41.43783,Wildfire,False,14.160828,8651,0.0,8
Unified Command: CAL FIRE Santa Clara Unit and East Contra Costa Fire Protection District,Contra Costa,340.0,-121.872941,37.908362,Wildfire,True,15.462125,1162648,3.0,8
Angeles National Forest,Los Angeles,156.0,-118.752395,34.677864,Wildfire,False,23.14384,9936690,2.0,8
CAL FIRE San Bernardino Unit,San Bernardino,26.0,-116.4449,34.202883,Wildfire,True,26.126516,2180563,1.0,8
Kern County Fire Department ,Kern,29.0,-118.623651,35.287373,Wildfire,False,31.257502,906883,1.0,8
CAL FIRE Riverside County Fire Department ,Riverside,94.0,-117.333728,33.740219,Wildfire,True,29.953331,2429487,1.0,8
CAL FIRE Sonoma-Lake-Napa Unit,Lake,20.0,-122.7751,38.99174,Wildfire,True,21.369417,68024,3.0,8
CAL FIRE TCU,Tuolumne,21.0,-120.420058,37.949747,Wildfire,True,23.262333,54993,0.0,8
USFS Lassen National Forest,Lassen,1020.0,-120.275298,40.943799,Wildfire,False,17.331417,31873,3.0,8
Oregon Department of Forestry,State of Oregon,1301.0,-122.175,42.033,Wildfire,False,19.114399,0,9.0,8
Beale Air Force Base,Yolo,33.0,-121.423281,39.171091,Wildfire,False,24.45325,217141,0.0,8
CAL FIRE/Riverside County Fire Department,Riverside,20.0,-117.004667,33.909792,Wildfire,True,25.560583,2429487,0.0,8
CAL FIRE Shasta-Trinity Unit,Shasta,46.0,-122.54364,40.46968,Wildfire,True,28.407888,181852,1.0,8
CAL FIRE Mendocino Unit,Mendocino,225.0,-123.195306,39.005262,Wildfire,True,24.133226,91145,5.0,8
CAL FIRE Sonoma Lake Napa Unit,Solano,81.0,-121.969167,38.455,Wildfire,True,28.816582,450995,0.0,8
CAL FIRE Amador El Dorado Unit ,El Dorado,16.0,-120.890556,38.703889,Wildfire,True,28.403917,191713,0.0,8
CAL FIRE Sonoma Lake Napa Unit & William Fire Department ,Colusa,20.0,-122.309167,39.088333,Wildfire,True,31.223124,21811,0.0,8
CAL FIRE Shasta-Trinity Unit,Shasta,156.0,-122.159393,40.484329,Wildfire,True,30.649414,181852,2.0,8
CAL FIRE San Diego County Fire,San Diego,80.0,-116.760465,32.57394,Wildfire,True,22.519722,3289701,1.0,8
CAL FIRE Amador-El Dorado Unit,El Dorado,35.0,-120.826165,38.652475,Wildfire,True,28.741417,191713,1.0,8
Unified Command: CAL FIRE and Mexican Fire Agency Consulate Emergency Services Fire Department,Mexico,1507.0,-116.658735,32.573437,Wildfire,True,23.655693,0,1.0,8
CAL FIRE Santa Clara Unit,Alameda,139.0,-121.55867,37.71734,Wildfire,True,24.763414,1663823,0.0,8
CAL FIRE Shasta-Trinity Unit,Shasta,600.0,-122.241944,40.715556,Wildfire,True,23.536205,181852,4.0,8
CAL FIRE/Riverside County Fire Department,Riverside,34.0,-116.857817,33.4506,Wildfire,True,26.205193,2429487,1.0,8
Bureau of Land Management ,Lassen,131.0,-120.544,40.562,Wildfire,False,16.814934,31873,3.0,8
Bureau of Land Management,Lassen,2438.0,-120.029722,39.892222,Wildfire,False,25.6255,31873,3.0,8
CAL FIRE / Riverside County Fire,Riverside,80.0,-117.487578,33.77777348,Wildfire,True,25.899416,2429487,0.0,8
CAL FIRE San Diego Unit,"Mexico, San Diego",25.0,-116.873955,32.557546,Wildfire,True,24.610647,3289701,3.0,8
CAL FIRE / Riverside County Fire,Riverside,12.0,-116.914799,33.463991,Wildfire,True,24.220917,2429487,0.0,8
Bureau of Land Management ,Lassen,3380.0,-120.581,40.593,Wildfire,False,17.009459,31873,7.0,9
CAL FIRE Santa Clara Unit,Alameda,19.0,-121.657011,37.718636,Wildfire,True,22.917582,1663823,0.0,8
CAL FIRE San Benito-Monterey Unit,Monterey,66.0,-120.992914,35.906482,Wildfire,True,27.6265,437609,1.0,9
Los Padres National Forest,Ventura,279.0,-119.3547,34.71011,Wildfire,False,21.044144,842009,4.0,9
CAL FIRE Santa Clara Unit,Alameda,11.0,-121.596667,37.545167,Wildfire,True,23.726166,1663823,0.0,9
CAL FIRE San Benito-Monterey Unit,San Benito,167.0,-120.8405,36.600167,Wildfire,True,30.002167,64753,1.0,9
CAL FIRE San Bernardino Unit,San Bernardino,15.0,-117.343833,34.353667,Wildfire,True,26.408415,2180563,4.0,9
CAL FIRE Amador - El Dorado Unit,El Dorado,85.0,-120.946657,38.898915,Wildfire,True,24.107569,191713,3.0,9
CAL FIRE San Mateo-Santa Cruz Unit,Santa Cruz,10.0,-122.07743,37.178353,Wildfire,True,22.495085,268571,3.0,9
CAL FIRE/Riverside County Fire Department ,Riverside,1926.0,-117.273157,33.528469,Wildfire,True,17.469316,2429487,10.0,9
Sonoma-Lake-Napa Unit,Lake,28.0,-122.642572,38.910498,Wildfire,True,26.322958,68024,1.0,9
CAL FIRE San Benito Monterey Unit ,San Benito,17.0,-121.39478,36.732866,Wildfire,True,22.415415,64753,0.0,9
CAL FIRE Tehama Glenn Unit ,Tehama,8836.0,-122.64,40.12,Wildfire,True,17.569826,65484,8.0,9
CAL FIRE Tuolumne Calaveras Unit,San Joaquin,44.0,-120.945044,38.017138,Wildfire,True,23.390083,779445,0.0,9
USFS Mendocino National Forest ,Trinity,244.0,-123.222196,40.062304,Wildfire,False,15.9329815,15889,13.0,9
Shasta-Trinity National Forest ,Tehama,5332.0,-122.789,40.109,Wildfire,False,11.373516,65484,88.0,12
USFS - Modoc National Forest,Modoc,5737.0,-121.056,41.748,Wildfire,False,14.3785515,8651,7.0,9
USFS - Inyo National Forest ,Inyo,1975.0,-118.228,36.284,Wildfire,False,1.3502729,18829,76.0,11
Inyo National Forest     ,Inyo,10296.0,-118.345,37.034,Wildfire,False,9.540055,18829,76.0,11
CAL FIRE Butte Unit,Butte,58.0,-121.412333,39.470333,Wildfire,True,21.278948,213605,6.0,9
Bureau of Land Management - Northern CA District,Lassen,260.0,-120.606,44.734,Wildfire,False,12.6857815,31873,5.0,9
Klamath National Forest,Siskiyou,227.0,-123.2129356,41.4929742,Wildfire,False,10.939677,44049,19.0,9
Shasta-Trinity National Forest,Trinity,280.0,-122.634108,41.150392,Wildfire,False,15.638146,15889,5.0,9
CAL FIRE Sonoma Lake Napa Unit,Lake,53.0,-122.833831,38.955024,Wildfire,True,20.147543,68024,1.0,9
CAL FIRE Butte County Fire ,Butte,496.0,-121.412619,39.45296,Wildfire,True,16.798513,213605,6.0,9
CAL FIRE Siskiyou unit,Siskiyou,15.0,-122.740333,41.512917,Wildfire,True,12.561667,44049,3.0,9
Riverside City Fire Department,Riverside,250.0,-117.3063,33.9369,Wildfire,False,23.85427,2429487,1.0,9
Santa Barbara County Fire,Santa Barbara,200.0,-120.187368,34.630919,Wildfire,False,21.749847,445213,5.0,9
CAL FIRE/Riverside County Fire Department,Riverside,10.0,-116.631106,33.496633,Wildfire,True,17.121416,2429487,0.0,9
CAL FIRE TCU (Tuolumne-Calaveras Unit),Stanislaus,11.0,-120.401028,37.492002,Wildfire,True,26.03425,552063,0.0,9
San Bernardino National Forest,Riverside,167.0,-116.801111,33.635,Wildfire,False,18.57321,2429487,7.0,9
CAL FIRE Santa Clara Unit,Santa Clara,128.0,-121.842751,37.467744,Wildfire,True,21.336813,1916831,3.0,9
Los Padres National Forest,San Luis Obispo,220.0,-120.455883,35.214364,Wildfire,False,19.01155,281712,6.0,9
CAL FIRE / Riverside County Fire,Riverside,98.0,-117.170588,33.900994,Wildfire,True,23.763876,2429487,1.0,9
CAL FIRE Tuolumne-Calaveras Unit,Tuolumne,83.0,-120.625556,37.838333,Wildfire,True,23.615,54993,1.0,9
CAL FIRE Shasta-Trinity Unit,Shasta,16.0,-122.039167,40.612556,Wildfire,True,24.090584,181852,0.0,9
CAL FIRE Amador-El Dorado Unit,Amador,10.0,-120.67131,38.332083,Wildfire,True,24.527664,40577,0.0,9
Unified Command: CAL FIRE San Diego County Fire & Lakeside Fire Protection District ,San Diego,52.0,-116.88,32.87833333,Wildfire,False,22.565834,3289701,0.0,9
CAL FIRE Butte/ Butte County Fire,Butte,300.0,-121.693472,39.622137,Wildfire,True,15.045251,213605,0.0,9
CAL FIRE Amador-El Dorado,El Dorado,22.0,-120.965105,38.538467,Wildfire,True,13.175292,191713,0.0,9
CAL FIRE / Riverside County Fire,Riverside,19.0,-117.033598,33.703546,Wildfire,True,15.448501,2429487,0.0,9
CAL FIRE Santa Clara Unit ,Stanislaus,18.0,-121.336465,37.429506,Wildfire,True,16.94496,552063,1.0,10
CAL FIRE Tehama-Glenn Unit,Glenn,63.0,-123.4375,41.70611111,Wildfire,True,9.6393175,28657,-1.0,10
Unified Command: CAL FIRE Sonoma-Lake-Napa Unit and American Canyon Fire Protection District,Napa,526.0,-122.211671,38.165873,Wildfire,True,18.818811,137384,1.0,10
CAL FIRE Santa Clara Unit,Santa Clara,29.0,-121.219163,37.066483,Wildfire,True,22.373833,1916831,0.0,10
CAL FIRE Tehama Glenn Unit,Tehama,11.0,-122.070055,40.314187,Wildfire,True,19.000082,65484,0.0,10
CAL FIRE Santa Clara Unit,Alameda,12.0,-121.853,37.606,Wildfire,True,18.882416,1663823,0.0,10
CAL FIRE San Benito-Monterey Unit and CAL FIRE San Luis Obispo Unit,"Monterey, San Luis Obispo",289.0,-120.73102,35.79069,Wildfire,True,19.317305,719321,2.0,10
CAL FIRE Tehama-Glenn Unit,Tehama,68.0,-122.1604,39.847708,Wildfire,True,19.339584,65484,0.0,10
CAL FIRE Tehama-Glenn Unit,Tehama,10.0,-122.160416,39.847708,Wildfire,True,19.339584,65484,-1.0,10
City of Moraga,Contra Costa,40.0,-122.103867,37.828267,Wildfire,False,16.370195,1162648,0.0,10
CAL FIRE / Riverside County Fire,Riverside,9.0,-117.499619,33.827979,Wildfire,True,20.249666,2429487,0.0,10
CAL FIRE / Riverside County Fire ,Riverside,350.0,-117.207068,33.975405,Wildfire,True,17.367668,2429487,3.0,10
CAL FIRE Shasta-Trinity Unit,Shasta,42.0,-122.19911,40.4988,Wildfire,True,16.561834,181852,0.0,10
CAL FIRE/Riverside County Fire Department,Riverside,75.0,-116.897333,33.8615,Wildfire,True,16.999138,2429487,2.0,10
Unified Command: Los Angeles County Fire Department and Los Angeles City Fire Department and Angeles National Forest,Los Angeles,8799.0,-118.48161,34.32988,Wildfire,False,19.300802,9936690,21.0,10
CAL FIRE San Luis Obispo County,San Luis Obispo,30.0,-120.312856,35.709176,Wildfire,True,18.519083,281712,0.0,10
Ventura County Fire Department ,Ventura,200.0,-119.20187,34.23955,Wildfire,False,18.723501,842009,1.0,10
Bureau of Land Management - Northern California District,Lassen,55.0,-120.304341,40.387772,Wildfire,False,12.490791,31873,3.0,10
Bureau of Indian Affairs,Riverside,75.0,-116.05898,33.45148,Wildfire,False,25.581104,2429487,2.0,10
San Diego City Fire Department ,San Diego,10.0,-117.097441,32.762706,Wildfire,False,19.447208,3289701,1.0,10
Santa Barbara County Fire Department,Santa Barbara,420.0,-120.190833,34.484722,Wildfire,False,19.333748,445213,4.0,10
CAL FIRE Fresno-Kings Unit,Fresno,137.0,-120.460189,36.319291,Wildfire,True,11.23375,1008280,1.0,10
CAL FIRE San Bernardino Unit ,San Bernardino,11.0,-117.21545,34.033117,Wildfire,True,24.032022,2180563,1.0,10
Los Angeles Fire Department ,Los Angeles,42.0,-118.554091,34.055768,Wildfire,False,19.88505,9936690,10.0,10
CAL FIRE Sonoma-Lake-Napa Unit,Sonoma,77758.0,-122.780053,38.792458,Wildfire,True,9.840094,488436,14.0,11
CALFIRE/Butte County Fire ,Butte,80.0,-121.800538,39.551423,Wildfire,True,21.453081,213605,0.0,10
CAL FIRE San Mateo- Santa Cruz Unit,San Mateo,62.0,-122.361112,37.166674,Wildfire,True,22.297937,754250,3.0,10
CAL FIRE Santa Clara Unit,Alameda,35.0,-121.68598,37.62782,Wildfire,True,19.586456,1663823,3.0,10
CALFIRE San Diego ,San Diego,97.0,-116.742508,33.055124,Wildfire,True,17.113,3289701,3.0,10
CAL FIRE San Diego County Fire,San Diego,37.0,-117.027333,33.259861,Wildfire,True,21.6285,3289701,2.0,10
CAL FIRE Tehama-Glenn Unit,Tehama,605.0,-122.25421,40.00171,Wildfire,True,18.883978,65484,1.0,10
 East Contra Costa County Fire Protection District,Contra Costa,200.0,-121.64118,37.99136,Wildfire,False,16.556541,1162648,1.0,10
"Unified Command: CAL FIRE Santa Clara Unit, Crockett Fire and Contra Costa Fire. ",Contra Costa,150.0,-122.2241,38.03545,Wildfire,True,14.860001,1162648,1.0,10
Vallejo city fire,Solano,140.0,-122.22463,38.07205,Wildfire,False,15.681958,450995,1.0,10
CAL FIRE Mendocino Unit,Mendocino,703.0,-123.12887,39.22431,Wildfire,True,10.513344,91145,7.0,11
Contra Costa Fire Department ,Contra Costa,50.0,-122.11092,37.97911,Wildfire,False,15.858875,1162648,1.0,10
 Los Angeles Fire Department,Los Angeles,745.0,-118.478717,34.098191,Wildfire,False,17.364069,9936690,8.0,11
Ventura County Fire Department,Ventura,2375.0,-118.803389,34.282179,Wildfire,True,18.12586,842009,3.0,11
CAL FIRE Riverside County Fire Department ,Riverside,628.0,-117.4625,34.01778,Wildfire,True,18.870329,2429487,2.0,11
CAL FIRE Riverside County Fire Department,Riverside,328.0,-117.414111,33.985972,Wildfire,True,19.110828,2429487,3.0,11
San Bernardino County Fire Department/ San Bernardino Nation Forest Service,San Bernardino,200.0,-117.285,34.183,Wildfire,False,19.51596,2180563,5.0,11
Ventura County Fire Department ,Ventura,9999.0,-118.997115,34.302212,Wildfire,True,13.824398,842009,6.0,11
CAL FIRE Riverside County Fire Department ,Riverside,19.0,-117.461363,33.849906,Wildfire,True,19.171915,2429487,0.0,11
CAL FIRE Tehama-Glenn Unit,Tehama,2534.0,-122.637837,40.036379,Wildfire,True,17.490845,65484,11.0,11
CAL FIRE Sonoma-Lake-Napa Unit,Lake,75.0,-122.496548,39.100408,Wildfire,True,15.300541,68024,1.0,11
Los Padres National Forest,Santa Barbara,3126.0,-119.785,34.5025,Wildfire,False,13.2387,445213,19.0,12
USFS Tahoe National Forest,Sierra,102.0,-120.3291855,39.6923001,Wildfire,False,2.910448,2916,3.0,2
CAL FIRE Tehama-Glenn Unit,Tehama,75.0,-122.84722222,40.33583333,Wildfire,True,11.81,65484,1.0,2
Bureau of Land Management,Lassen,57.0,-120.49392,40.62155,Wildfire,False,4.1526666,31873,0.0,2
Mendocino National Forest,"Glenn, Mendocino",211.0,-122.94111111,39.75638899,Wildfire,False,6.7193274,119802,7.0,3
CAL FIRE Tehama-Glenn Unit ,Glenn,154.0,-122.384532,39.774968,Wildfire,True,17.065437,28657,3.0,3
Imperial County Fire Departmant,Imperial,275.0,-115.5865,32.93432,Wildfire,False,19.588215,179578,8.0,4
CAL FIRE Tehama-Glenn Unit,Tehama,26.0,-122.43905,40.09554,Wildfire,True,22.930582,65484,1.0,4
Contra Costa Fire Protection District,Contra Costa,47.0,-121.595225,37.82066,Wildfire,False,19.090584,1162648,0.0,4
Kings County Fire Department,Kings,2060.0,-120.106407,36.075003,Wildfire,False,22.330416,152515,0.0,5
Santa Barbara County Fire Department,Santa Barbara,156.0,-120.29379,34.47438,Wildfire,False,16.93141,445213,2.0,5
CAL FIRE/Butte County Fire,Butte,17.0,-121.47273,39.42208,Wildfire,False,24.38646,213605,0.0,5
CAL FIRE / Riverside County Fire ,Riverside,20.0,-117.024114,33.861054,Wildfire,True,16.838999,2429487,0.0,5
CAL FIRE Sonoma Lake Napa Unit ,Napa,20.0,-122.403634,38.697834,Wildfire,False,19.320124,137384,1.0,5
Department of Defense,San Luis Obispo,5000.0,-120.70524,35.34237,Wildfire,False,19.216208,281712,1.0,5
CAL FIRE / Riverside County Fire ,Riverside,60.0,-117.34934,33.83167,Wildfire,True,24.883585,2429487,0.0,5
Northern California District - Susanville,Lassen,37.0,-120.288882,40.809323,Wildfire,False,16.959,31873,0.0,6
City of Palm Springs City Fire/ California Desert District,Riverside,129.0,-116.524014,33.782532,Wildfire,False,29.571512,2429487,5.0,6
Suisun City Fire Department,Solano,300.0,-122.042199,38.232281,Wildfire,False,21.024313,450995,1.0,6
U.S Forest Service - Shasta-Trinity National Forest,Shasta,15.0,-122.097933,40.837885,Wildfire,False,18.531796,181852,0.0,6
Unified Command: CAL FIRE Santa Clara Unit and City of San Jose,Santa Clara,126.0,-121.851895,37.229703,Wildfire,False,19.041563,1916831,3.0,6
CAL FIRE Nevada Yuba Placer Unit ,Placer,39.0,-121.340239,38.98487,Wildfire,True,25.142084,406608,0.0,6
CAL FIRE Sonoma Lake Napa Unit ,Sonoma,141.0,-122.549816,38.224849,Wildfire,True,15.856334,488436,1.0,6
Cordelia Fire Department,Solano,79.0,-122.156313,38.196893,Wildfire,False,18.54343,450995,0.0,6
CAL FIRE Sonoma Lake Napa Unit ,Sonoma,107.0,-122.536406,38.216134,Wildfire,True,14.417528,488436,2.0,6
CALFIRE Sonoma Lake Napa Unit ,Solano,1837.0,-122.038208,38.470809,Wildfire,True,25.368168,450995,4.0,6
CALFIRE Santa Clara Unit ,Contra Costa,100.0,-122.002811,37.994368,Wildfire,False,15.679334,1162648,1.0,6
CAL FIRE Madera-Mariposa-Merced Unit,Mariposa,85.0,-120.215454,37.61955,Wildfire,True,18.027811,17130,3.0,6
CAL FIRE Santa Clara Unit ,Stanislaus,80.0,-121.16483,37.463636,Wildfire,True,26.97732,552063,0.0,6
CAL FIRE / Riverside County Fire ,Riverside,27.0,-117.37581,33.638067,Wildfire,True,19.226168,2429487,1.0,6
CAL FIRE San Benito Monterey Unit ,Monterey,230.0,-120.81509,35.94979,Wildfire,True,20.077333,437609,1.0,6
Corona Fire Department,Riverside,100.0,-117.46036,33.82925,Wildfire,False,24.636578,2429487,1.0,6
 CAL FIRE Riverside County Fire Department,Riverside,20.0,-116.89655,33.78275,Wildfire,True,19.170584,2429487,0.0,6
CAL FIRE Mendocino Unit ,Mendocino,151.0,-123.21318,38.89695,Wildfire,True,19.344873,91145,1.0,6
Camp Pendleton,San Diego,1100.0,-117.47166,33.37579,Wildfire,False,19.827686,3289701,3.0,6
Ventura County Fire Department,Ventura,300.0,-119.17808,34.29475,Wildfire,False,16.811419,842009,2.0,6
CAL FIRE San Luis Obispo Unit,San Luis Obispo,1680.0,-120.00521,35.35146,Wildfire,True,18.434696,281712,1.0,6
"Unified Command: CAL FIRE, Ventura County Fire Department and Las Padres National Forrest",Ventura,803.0,-118.77347,34.46182,Wildfire,True,23.119354,842009,7.0,6
CAL FIRE San Diego Unit,San Diego,100.0,-116.7862,32.73044,Wildfire,True,20.876207,3289701,3.0,6
CAL FIRE San Diego Unit,San Diego,90.0,-116.690712,32.580882,Wildfire,True,20.7835,3289701,2.0,6
CAL FIRE Nevada-Yuba-Placer Unit,Placer,40.0,-121.378879,38.733421,Wildfire,True,26.791666,406608,0.0,6
CAL FIRE Amador-El Dorado Unit,Sacramento,5042.0,-121.201927,38.520981,Wildfire,True,20.776375,1579211,5.0,6
USFS Sierra National Forest,Fresno,533.0,-119.36572,36.82276,Wildfire,False,27.084085,1008280,26.0,7
CALFIRE Madera-Mariposa-Merced Unit,Mariposa,191.0,-120.08522,37.40827,Wildfire,True,18.908354,17130,3.0,6
CAL FIRE Riverside County Fire,Riverside,10.0,-117.461925,33.776033,Wildfire,True,22.596334,2429487,0.0,6
 CAL FIRE Mendocino Unit,Mendocino,34.0,-80.49163,39.14783,Wildfire,True,17.330458,91145,1.0,6
CAL FIRE San Luis Obispo Unit ,San Luis Obispo,445.0,-120.69959,35.17977,Wildfire,True,16.643333,281712,4.0,6
CAL FIRE San Benito-Monterey Unit ,San Benito,813.0,-120.92925,36.3011,Wildfire,True,18.43638,64753,5.0,6
CAL FIRE San Luis Obispo Unit,San Luis Obispo,18.0,-120.56823,35.40953,Wildfire,True,18.527626,281712,1.0,6
CAL FIRE Tuolumne-Calaveras Unit,Calaveras,1455.0,-120.72958,38.07741,Wildfire,True,16.96786,45674,4.0,6
CAL FIRE/Butte County Fire Department,Butte,95.0,-121.60037,39.52408,Wildfire,True,23.027334,213605,0.0,6
CAL FIRE Amador-El Dorado Unit,San Joaquin,89.0,-121.20828,38.23432,Wildfire,True,24.003626,779445,1.0,6
Kern County Fire Department,Kern,165.0,-118.6894,35.27678,Wildfire,False,23.493042,906883,1.0,6
CAL FIRE Nevada-Yuba-Placer Unit,Placer,110.0,-121.33956,38.89178,Wildfire,True,25.314917,406608,0.0,6
CAL FIRE Tulare Unit,Tulare,130.0,-118.845123,36.37085,Wildfire,True,26.03561,473446,4.0,6
CAL FIRE Butte Unit/Butte County Fire Department,Butte,13.0,-121.45372,39.37577,Wildfire,True,29.154594,213605,0.0,6
CAL FIRE Tulare Unit,Tulare,217.0,-118.8613,35.89133,Wildfire,True,29.140434,473446,3.0,6
CALFIRE Butte Unit,Butte,89.0,-121.53976,39.36894,Wildfire,True,27.479416,213605,0.0,6
